POS target=2400 measured=2000 error=400 speed_cmd=0 reached=0 running=1 fault=0\r\nSPEED target=100000mrpm actual=79500mrpm error=20500mrpm p=103mA i=22mA kp_eff=5000uA/rpm iq=125mA id=0mA raw_iq=125mA torque_iq=125mA measured_iq=153mA measured_id=7mA iq_err=-28mA id_err=-7mA sat=0 fw=0 vd=-158mV vq=3010mV vdff=-50mV vqff=1667mV vbus_f=23848mV vlimit=20000mV fw_ratio=900/1000 fw_corr=0mV fw_fixed=0/0mA hold=0/0/0 angle_adv=40us/11cnt angle_qerr=-1054mdeg qerr_pk=2812mdeg qerr_n=0 angle_step=0mdeg astep_pk=4570mdeg astep_n=0 vpeak_d=887mV vpeak_q=7268mV vsat=0 vsat_n=0 dprio=0/0 elapsed=20ms running=1 fault=0 trace_drop=0
SPEED target=1500mrpm actual=1500mrpm error=0mrpm p=0mA i=125mA kp_eff=5000uA/rpm iq=125mA id=0mA raw_iq=125mA torque_iq=125mA measured_iq=131mA measured_id=15mA iq_err=-6mA id_err=-15mA sat=0 fw=0 vd=-212mV vq=31mV vdff=-1mV vqff=80mV vbus_f=23839mV vlimit=20000mV fw_ratio=900/1000 fw_corr=0mV fw_fixed=0/0mA hold=0/0/0 angle_adv=40us/0cnt angle_qerr=0mdeg qerr_pk=3164mdeg qerr_n=0 angle_step=0mdeg astep_pk=4570mdeg astep_n=0 vpeak_d=901mV vpeak_q=7268mV vsat=0 vsat_n=0 dprio=0/0 elapsed=460ms running=1 fault=0 trace_drop=333
SPEED target=1500mrpm actual=0mrpm error=1500mrpm p=8mA i=125mA kp_eff=5000uA/rpm iq=132mA id=0mA raw_iq=132mA torque_iq=132mA measured_iq=121mA measured_id=-10mA iq_err=11mA id_err=10mA sat=0 fw=0 vd=142mV vq=264mV vdff=-1mV vqff=78mV vbus_f=23848mV vlimit=20000mV fw_ratio=900/1000 fw_corr=0mV fw_fixed=0/0mA hold=0/0/0 angle_adv=40us/0cnt angle_qerr=0mdeg qerr_pk=3164mdeg qerr_n=0 angle_step=0mdeg astep_pk=4570mdeg astep_n=0 vpeak_d=901mV vpeak_q=7268mV vsat=0 vsat_n=0 dprio=0/0 elapsed=480ms running=1 fault=0 trace_drop=353
SPEED target=1000mrpm actual=0mrpm error=1000mrpm p=5mA i=125mA kp_eff=5000uA/rpm iq=130mA id=0mA raw_iq=130mA torque_iq=130mA measured_iq=121mA measured_id=3mA iq_err=9mA id_err=-3mA sat=0 fw=0 vd=-43mV vq=220mV vdff=-1mV vqff=85mV vbus_f=23853mV vlimit=20000mV fw_ratio=900/1000 fw_corr=0mV fw_fixed=0/0mA hold=0/0/0 angle_adv=40us/0cnt angle_qerr=0mdeg qerr_pk=3164mdeg qerr_n=0 angle_step=0mdeg astep_pk=4570mdeg astep_n=0 vpeak_d=901mV vpeak_q=7268mV vsat=0 vsat_n=0 dprio=0/0 elapsed=500ms running=1 fault=0 trace_drop=373
SPEED target=1000mrpm actual=0mrpm error=1000mrpm p=5mA i=126mA kp_eff=5000uA/rpm iq=131mA id=0mA raw_iq=131mA torque_iq=131mA measured_iq=141mA measured_id=-18mA iq_err=-10mA id_err=18mA sat=0 fw=0 vd=250mV vq=-21mV vdff=0mV vqff=69mV vbus_f=23853mV vlimit=20000mV fw_ratio=900/1000 fw_corr=0mV fw_fixed=0/0mA hold=0/0/0 angle_adv=40us/0cnt angle_qerr=0mdeg qerr_pk=3164mdeg qerr_n=0 angle_step=0mdeg astep_pk=4570mdeg astep_n=0 vpeak_d=901mV vpeak_q=7268mV vsat=0 vsat_n=0 dprio=0/0 elapsed=520ms running=1 fault=0 trace_drop=393
SPEED target=500mrpm actual=0mrpm error=500mrpm p=3mA i=126mA kp_eff=5000uA/rpm iq=128mA id=0mA raw_iq=128mA torque_iq=128mA measured_iq=132mA measured_id=15mA iq_err=-4mA id_err=-15mA sat=0 fw=0 vd=-212mV vq=37mV vdff=-1mV vqff=75mV vbus_f=23849mV vlimit=20000mV fw_ratio=900/1000 fw_corr=0mV fw_fixed=0/0mA hold=0/0/0 angle_adv=40us/0cnt angle_qerr=0mdeg qerr_pk=3164mdeg qerr_n=0 angle_step=0mdeg astep_pk=4570mdeg astep_n=0 vpeak_d=901mV vpeak_q=7268mV vsat=0 vsat_n=0 dprio=0/0 elapsed=540ms running=1 fault=0 trace_drop=413
SPEED target=500mrpm actual=0mrpm error=500mrpm p=3mA i=126mA kp_eff=5000uA/rpm iq=128mA id=0mA raw_iq=128mA torque_iq=128mA measured_iq=140mA measured_id=0mA iq_err=-12mA id_err=0mA sat=0 fw=0 vd=-3mV vq=-72mV vdff=0mV vqff=64mV vbus_f=23854mV vlimit=20000mV fw_ratio=900/1000 fw_corr=0mV fw_fixed=0/0mA hold=0/0/0 angle_adv=40us/0cnt angle_qerr=0mdeg qerr_pk=3164mdeg qerr_n=0 angle_step=0mdeg astep_pk=4570mdeg astep_n=0 vpeak_d=901mV vpeak_q=7268mV vsat=0 vsat_n=0 dprio=0/0 elapsed=560ms running=1 fault=0 trace_drop=433
SPEED target=500mrpm actual=0mrpm error=500mrpm p=3mA i=126mA kp_eff=5000uA/rpm iq=129mA id=0mA raw_iq=129mA torque_iq=129mA measured_iq=117mA measured_id=-9mA iq_err=12mA id_err=9mA sat=0 fw=0 vd=124mV vq=259mV vdff=0mV vqff=60mV vbus_f=23852mV vlimit=20000mV fw_ratio=900/1000 fw_corr=0mV fw_fixed=0/0mA hold=0/0/0 angle_adv=40us/0cnt angle_qerr=0mdeg qerr_pk=3164mdeg qerr_n=0 angle_step=0mdeg astep_pk=4570mdeg astep_n=0 vpeak_d=901mV vpeak_q=7268mV vsat=0 vsat_n=0 dprio=0/0 elapsed=580ms running=1 fault=0 trace_drop=453
SPEED target=0mrpm actual=0mrpm error=0mrpm p=0mA i=126mA kp_eff=5000uA/rpm iq=126mA id=0mA raw_iq=126mA torque_iq=126mA measured_iq=130mA measured_id=13mA iq_err=-4mA id_err=-13mA sat=0 fw=0 vd=-188mV vq=28mV vdff=0mV vqff=71mV vbus_f=23857mV vlimit=20000mV fw_ratio=900/1000 fw_corr=0mV fw_fixed=0/0mA hold=0/0/0 angle_adv=40us/0cnt angle_qerr=0mdeg qerr_pk=3164mdeg qerr_n=0 angle_step=0mdeg astep_pk=4570mdeg astep_n=0 vpeak_d=901mV vpeak_q=7268mV vsat=0 vsat_n=0 dprio=0/0 elapsed=600ms running=1 fault=0 trace_drop=473
SPEED target=0mrpm actual=0mrpm error=0mrpm p=0mA i=126mA kp_eff=5000uA/rpm iq=126mA id=0mA raw_iq=126mA torque_iq=126mA measured_iq=132mA measured_id=9mA iq_err=-6mA id_err=-9mA sat=0 fw=0 vd=-122mV vq=-3mV vdff=0mV vqff=64mV vbus_f=23866mV vlimit=20000mV fw_ratio=900/1000 fw_corr=0mV fw_fixed=0/0mA hold=0/0/0 angle_adv=40us/0cnt angle_qerr=0mdeg qerr_pk=3164mdeg qerr_n=0 angle_step=0mdeg astep_pk=4570mdeg astep_n=0 vpeak_d=901mV vpeak_q=7268mV vsat=0 vsat_n=0 dprio=0/0 elapsed=620ms running=1 fault=0 trace_drop=493
SPEED target=0mrpm actual=0mrpm error=0mrpm p=0mA i=126mA kp_eff=5000uA/rpm iq=126mA id=0mA raw_iq=126mA torque_iq=126mA measured_iq=123mA measured_id=10mA iq_err=3mA id_err=-10mA sat=0 fw=0 vd=-142mV vq=127mV vdff=0mV vqff=59mV vbus_f=23877mV vlimit=20000mV fw_ratio=900/1000 fw_corr=0mV fw_fixed=0/0mA hold=0/0/0 angle_adv=40us/0cnt angle_qerr=0mdeg qerr_pk=3164mdeg qerr_n=0 angle_step=0mdeg astep_pk=4570mdeg astep_n=0 vpeak_d=901mV vpeak_q=7268mV vsat=0 vsat_n=0 dprio=0/0 elapsed=640ms running=1 fault=0 trace_drop=513
SPEED target=0mrpm actual=0mrpm error=0mrpm p=0mA i=126mA kp_eff=5000uA/rpm iq=126mA id=0mA raw_iq=126mA torque_iq=126mA measured_iq=111mA measured_id=7mA iq_err=15mA id_err=-7mA sat=0 fw=0 vd=-104mV vq=294mV vdff=0mV vqff=58mV vbus_f=23850mV vlimit=20000mV fw_ratio=900/1000 fw_corr=0mV fw_fixed=0/0mA hold=0/0/0 angle_adv=40us/0cnt angle_qerr=0mdeg qerr_pk=3164mdeg qerr_n=0 angle_step=0mdeg astep_pk=4570mdeg astep_n=0 vpeak_d=901mV vpeak_q=7268mV vsat=0 vsat_n=0 dprio=0/0 elapsed=660ms running=1 fault=0 trace_drop=533
SPEED target=0mrpm actual=0mrpm error=0mrpm p=0mA i=126mA kp_eff=5000uA/rpm iq=126mA id=0mA raw_iq=126mA torque_iq=126mA measured_iq=126mA measured_id=-1mA iq_err=0mA id_err=1mA sat=0 fw=0 vd=11mV vq=84mV vdff=0mV vqff=57mV vbus_f=23868mV vlimit=20000mV fw_ratio=900/1000 fw_corr=0mV fw_fixed=0/0mA hold=0/0/0 angle_adv=40us/0cnt angle_qerr=0mdeg qerr_pk=3164mdeg qerr_n=0 angle_step=0mdeg astep_pk=4570mdeg astep_n=0 vpeak_d=901mV vpeak_q=7268mV vsat=0 vsat_n=0 dprio=0/0 elapsed=680ms running=1 fault=0 trace_drop=553
SPEED target=0mrpm actual=0mrpm error=0mrpm p=0mA i=126mA kp_eff=5000uA/rpm iq=126mA id=0mA raw_iq=126mA torque_iq=126mA measured_iq=120mA measured_id=5mA iq_err=6mA id_err=-5mA sat=0 fw=0 vd=-70mV vq=165mV vdff=0mV vqff=57mV vbus_f=23870mV vlimit=20000mV fw_ratio=900/1000 fw_corr=0mV fw_fixed=0/0mA hold=0/0/0 angle_adv=40us/0cnt angle_qerr=0mdeg qerr_pk=3164mdeg qerr_n=0 angle_step=0mdeg astep_pk=4570mdeg astep_n=0 vpeak_d=901mV vpeak_q=7268mV vsat=0 vsat_n=0 dprio=0/0 elapsed=700ms running=1 fault=0 trace_drop=573
